CMIP5 projected changes in Temperature (degF) and Precipitation (percent), ,,,,
"	for 3 future time periods (relative to average for 1970-1999).",,,,,
Variable,Season,Scenario,Time Period,Model Name,Projected Change
tas,JJA,rcp26,2080,inmcm4,NaN
tas,JJA,rcp45,2040,ACCESS1-0,4.8
tas,JJA,rcp45,2040,ACCESS1-3,4.32
tas,JJA,rcp45,2040,BNU-ESM,4.62
tas,JJA,rcp45,2040,CCSM4,4.44
tas,JJA,rcp45,2040,CESM1-BGC,3.74
tas,JJA,rcp45,2040,CESM1-CAM5-1-FV2,NaN
tas,JJA,rcp45,2040,CESM1-CAM5,4.43
tas,JJA,rcp45,2040,CESM1-FASTCHEM,NaN
tas,JJA,rcp45,2040,CESM1-WACCM,NaN
tas,JJA,rcp45,2040,CMCC-CESM,NaN
tas,JJA,rcp45,2040,CMCC-CM,3.26
tas,JJA,rcp45,2040,CMCC-CMS,3.48
tas,JJA,rcp45,2040,CNRM-CM5-2,NaN
tas,JJA,rcp45,2040,CNRM-CM5,3.31
tas,JJA,rcp45,2040,CSIRO-Mk3-6-0,5.72
tas,JJA,rcp45,2040,CSIRO-Mk3L-1-2,NaN
tas,JJA,rcp45,2040,CanCM4,4.66
tas,JJA,rcp45,2040,CanESM2,6.86
tas,JJA,rcp45,2040,FGOALS-g2,3.84
tas,JJA,rcp45,2040,FGOALS-s2,NaN
tas,JJA,rcp45,2040,FIO-ESM,2.38
tas,JJA,rcp45,2040,GFDL-CM2p1,4.58
tas,JJA,rcp45,2040,GFDL-CM3,5.56
tas,JJA,rcp45,2040,GFDL-ESM2G,3.33
tas,JJA,rcp45,2040,GFDL-ESM2M,1.77
tas,JJA,rcp45,2040,GISS-E2-H-CC,2.32
tas,JJA,rcp45,2040,GISS-E2-H,2.56
tas,JJA,rcp45,2040,GISS-E2-R-CC,2.8
tas,JJA,rcp45,2040,GISS-E2-R,2.38
tas,JJA,rcp45,2040,HadCM3,4.09
tas,JJA,rcp45,2040,HadGEM2-AO,6.66
tas,JJA,rcp45,2040,HadGEM2-CC,4.43
tas,JJA,rcp45,2040,HadGEM2-ES,5.78
tas,JJA,rcp45,2040,IPSL-CM5A-LR,4.93
tas,JJA,rcp45,2040,IPSL-CM5A-MR,4.8
tas,JJA,rcp45,2040,IPSL-CM5B-LR,3.59
tas,JJA,rcp45,2040,MIROC-ESM-CHEM,5
tas,JJA,rcp45,2040,MIROC-ESM,5.27
tas,JJA,rcp45,2040,MIROC4h,4.02
tas,JJA,rcp45,2040,MIROC5,4.23
tas,JJA,rcp45,2040,MPI-ESM-LR,3.58
tas,JJA,rcp45,2040,MPI-ESM-MR,3.75
tas,JJA,rcp45,2040,MPI-ESM-P,NaN
tas,JJA,rcp45,2040,MRI-CGCM3,2.16
tas,JJA,rcp45,2040,MRI-ESM1,NaN
tas,JJA,rcp45,2040,NorESM1-M,4.78
tas,JJA,rcp45,2040,NorESM1-ME,4.46
tas,JJA,rcp45,2040,bcc-csm1-1-m,3.77
tas,JJA,rcp45,2040,bcc-csm1-1,3.46
tas,JJA,rcp45,2040,inmcm4,2.1
tas,JJA,rcp45,2050,ACCESS1-0,5.65
tas,JJA,rcp45,2050,ACCESS1-3,5.48
tas,JJA,rcp45,2050,BNU-ESM,5.58
tas,JJA,rcp45,2050,CCSM4,4.88
tas,JJA,rcp45,2050,CESM1-BGC,4
tas,JJA,rcp45,2050,CESM1-CAM5-1-FV2,NaN
tas,JJA,rcp45,2050,CESM1-CAM5,4.9
tas,JJA,rcp45,2050,CESM1-FASTCHEM,NaN
tas,JJA,rcp45,2050,CESM1-WACCM,NaN
tas,JJA,rcp45,2050,CMCC-CESM,NaN
tas,JJA,rcp45,2050,CMCC-CM,3.96
tas,JJA,rcp45,2050,CMCC-CMS,3.97
tas,JJA,rcp45,2050,CNRM-CM5-2,NaN
tas,JJA,rcp45,2050,CNRM-CM5,3.94
tas,JJA,rcp45,2050,CSIRO-Mk3-6-0,6.91
tas,JJA,rcp45,2050,CSIRO-Mk3L-1-2,NaN
tas,JJA,rcp45,2050,CanCM4,NaN
tas,JJA,rcp45,2050,CanESM2,7.66
tas,JJA,rcp45,2050,FGOALS-g2,3.65
tas,JJA,rcp45,2050,FGOALS-s2,NaN
tas,JJA,rcp45,2050,FIO-ESM,2.41
tas,JJA,rcp45,2050,GFDL-CM2p1,6.91
tas,JJA,rcp45,2050,GFDL-CM3,6.31
tas,JJA,rcp45,2050,GFDL-ESM2G,3.96
tas,JJA,rcp45,2050,GFDL-ESM2M,2.25
tas,JJA,rcp45,2050,GISS-E2-H-CC,2.54
tas,JJA,rcp45,2050,GISS-E2-H,2.82
tas,JJA,rcp45,2050,GISS-E2-R-CC,2.98
tas,JJA,rcp45,2050,GISS-E2-R,2.45
tas,JJA,rcp45,2050,HadCM3,NaN
tas,JJA,rcp45,2050,HadGEM2-AO,7.36
tas,JJA,rcp45,2050,HadGEM2-CC,5.75
tas,JJA,rcp45,2050,HadGEM2-ES,6.89
tas,JJA,rcp45,2050,IPSL-CM5A-LR,5.66
tas,JJA,rcp45,2050,IPSL-CM5A-MR,5.35
tas,JJA,rcp45,2050,IPSL-CM5B-LR,3.85
tas,JJA,rcp45,2050,MIROC-ESM-CHEM,6.11
tas,JJA,rcp45,2050,MIROC-ESM,6.43
tas,JJA,rcp45,2050,MIROC4h,NaN
tas,JJA,rcp45,2050,MIROC5,4.44
tas,JJA,rcp45,2050,MPI-ESM-LR,3.79
tas,JJA,rcp45,2050,MPI-ESM-MR,4.08
tas,JJA,rcp45,2050,MPI-ESM-P,NaN
tas,JJA,rcp45,2050,MRI-CGCM3,2.49
tas,JJA,rcp45,2050,MRI-ESM1,NaN
tas,JJA,rcp45,2050,NorESM1-M,5.34
tas,JJA,rcp45,2050,NorESM1-ME,4.95
tas,JJA,rcp45,2050,bcc-csm1-1-m,4.3
tas,JJA,rcp45,2050,bcc-csm1-1,3.95
tas,JJA,rcp45,2050,inmcm4,2.56
tas,JJA,rcp45,2080,ACCESS1-0,8.16
tas,JJA,rcp45,2080,ACCESS1-3,7.1
tas,JJA,rcp45,2080,BNU-ESM,7.05
tas,JJA,rcp45,2080,CCSM4,5.92
tas,JJA,rcp45,2080,CESM1-BGC,5.29
tas,JJA,rcp45,2080,CESM1-CAM5-1-FV2,NaN
tas,JJA,rcp45,2080,CESM1-CAM5,6.99
tas,JJA,rcp45,2080,CESM1-FASTCHEM,NaN
tas,JJA,rcp45,2080,CESM1-WACCM,NaN
tas,JJA,rcp45,2080,CMCC-CESM,NaN
tas,JJA,rcp45,2080,CMCC-CM,5.17
tas,JJA,rcp45,2080,CMCC-CMS,5.45
tas,JJA,rcp45,2080,CNRM-CM5-2,NaN
tas,JJA,rcp45,2080,CNRM-CM5,5.41
tas,JJA,rcp45,2080,CSIRO-Mk3-6-0,7.38
tas,JJA,rcp45,2080,CSIRO-Mk3L-1-2,NaN
tas,JJA,rcp45,2080,CanCM4,NaN
tas,JJA,rcp45,2080,CanESM2,9.08
tas,JJA,rcp45,2080,FGOALS-g2,4.52
tas,JJA,rcp45,2080,FGOALS-s2,NaN
tas,JJA,rcp45,2080,FIO-ESM,2.34
tas,JJA,rcp45,2080,GFDL-CM2p1,NaN
tas,JJA,rcp45,2080,GFDL-CM3,8.14
tas,JJA,rcp45,2080,GFDL-ESM2G,4.13
tas,JJA,rcp45,2080,GFDL-ESM2M,3.28
tas,JJA,rcp45,2080,GISS-E2-H-CC,3.61
tas,JJA,rcp45,2080,GISS-E2-H,3.83
tas,JJA,rcp45,2080,GISS-E2-R-CC,3.6
tas,JJA,rcp45,2080,GISS-E2-R,3.02
tas,JJA,rcp45,2080,HadCM3,NaN
tas,JJA,rcp45,2080,HadGEM2-AO,9.93
tas,JJA,rcp45,2080,HadGEM2-CC,7.22
tas,JJA,rcp45,2080,HadGEM2-ES,8.7
tas,JJA,rcp45,2080,IPSL-CM5A-LR,6.93
tas,JJA,rcp45,2080,IPSL-CM5A-MR,6.73
tas,JJA,rcp45,2080,IPSL-CM5B-LR,4.57
tas,JJA,rcp45,2080,MIROC-ESM-CHEM,7.72
tas,JJA,rcp45,2080,MIROC-ESM,8.71
tas,JJA,rcp45,2080,MIROC4h,NaN
tas,JJA,rcp45,2080,MIROC5,6.07
tas,JJA,rcp45,2080,MPI-ESM-LR,4.37
tas,JJA,rcp45,2080,MPI-ESM-MR,4.78
tas,JJA,rcp45,2080,MPI-ESM-P,NaN
tas,JJA,rcp45,2080,MRI-CGCM3,3.48
tas,JJA,rcp45,2080,MRI-ESM1,NaN
tas,JJA,rcp45,2080,NorESM1-M,6.61
tas,JJA,rcp45,2080,NorESM1-ME,6.58
tas,JJA,rcp45,2080,bcc-csm1-1-m,5
tas,JJA,rcp45,2080,bcc-csm1-1,5.15
tas,JJA,rcp45,2080,inmcm4,4.18
tas,JJA,rcp60,2040,ACCESS1-0,NaN
tas,JJA,rcp60,2040,ACCESS1-3,NaN
tas,JJA,rcp60,2040,BNU-ESM,NaN
tas,JJA,rcp60,2040,CCSM4,3.72
tas,JJA,rcp60,2040,CESM1-BGC,NaN
tas,JJA,rcp60,2040,CESM1-CAM5-1-FV2,NaN
tas,JJA,rcp60,2040,CESM1-CAM5,3.42
tas,JJA,rcp60,2040,CESM1-FASTCHEM,NaN
tas,JJA,rcp60,2040,CESM1-WACCM,NaN
tas,JJA,rcp60,2040,CMCC-CESM,NaN
tas,JJA,rcp60,2040,CMCC-CM,NaN
tas,JJA,rcp60,2040,CMCC-CMS,NaN
tas,JJA,rcp60,2040,CNRM-CM5-2,NaN
tas,JJA,rcp60,2040,CNRM-CM5,NaN
tas,JJA,rcp60,2040,CSIRO-Mk3-6-0,3.98
tas,JJA,rcp60,2040,CSIRO-Mk3L-1-2,NaN
tas,JJA,rcp60,2040,CanCM4,NaN
tas,JJA,rcp60,2040,CanESM2,NaN
tas,JJA,rcp60,2040,FGOALS-g2,NaN
tas,JJA,rcp60,2040,FGOALS-s2,NaN
tas,JJA,rcp60,2040,FIO-ESM,2.52
tas,JJA,rcp60,2040,GFDL-CM2p1,NaN
tas,JJA,rcp60,2040,GFDL-CM3,4.73
tas,JJA,rcp60,2040,GFDL-ESM2G,3.22
tas,JJA,rcp60,2040,GFDL-ESM2M,2.5
tas,JJA,rcp60,2040,GISS-E2-H-CC,NaN
tas,JJA,rcp60,2040,GISS-E2-H,2.57
tas,JJA,rcp60,2040,GISS-E2-R-CC,NaN
tas,JJA,rcp60,2040,GISS-E2-R,2.02
tas,JJA,rcp60,2040,HadCM3,NaN
tas,JJA,rcp60,2040,HadGEM2-AO,3.97
tas,JJA,rcp60,2040,HadGEM2-CC,NaN
tas,JJA,rcp60,2040,HadGEM2-ES,4.48
tas,JJA,rcp60,2040,IPSL-CM5A-LR,4.49
tas,JJA,rcp60,2040,IPSL-CM5A-MR,3.98
tas,JJA,rcp60,2040,IPSL-CM5B-LR,NaN
tas,JJA,rcp60,2040,MIROC-ESM-CHEM,4.24
tas,JJA,rcp60,2040,MIROC-ESM,4.33
tas,JJA,rcp60,2040,MIROC4h,NaN
tas,JJA,rcp60,2040,MIROC5,3.47
tas,JJA,rcp60,2040,MPI-ESM-LR,NaN
tas,JJA,rcp60,2040,MPI-ESM-MR,NaN
tas,JJA,rcp60,2040,MPI-ESM-P,NaN
tas,JJA,rcp60,2040,MRI-CGCM3,1.48
tas,JJA,rcp60,2040,MRI-ESM1,NaN
tas,JJA,rcp60,2040,NorESM1-M,3.63
tas,JJA,rcp60,2040,NorESM1-ME,3.53
tas,JJA,rcp60,2040,bcc-csm1-1-m,3.37
tas,JJA,rcp60,2040,bcc-csm1-1,2.97
tas,JJA,rcp60,2040,inmcm4,NaN
tas,JJA,rcp60,2050,ACCESS1-0,NaN
tas,JJA,rcp60,2050,ACCESS1-3,NaN
tas,JJA,rcp60,2050,BNU-ESM,NaN
tas,JJA,rcp60,2050,CCSM4,4.22
tas,JJA,rcp60,2050,CESM1-BGC,NaN
tas,JJA,rcp60,2050,CESM1-CAM5-1-FV2,NaN
tas,JJA,rcp60,2050,CESM1-CAM5,4.66
tas,JJA,rcp60,2050,CESM1-FASTCHEM,NaN
tas,JJA,rcp60,2050,CESM1-WACCM,NaN
tas,JJA,rcp60,2050,CMCC-CESM,NaN
tas,JJA,rcp60,2050,CMCC-CM,NaN
tas,JJA,rcp60,2050,CMCC-CMS,NaN
tas,JJA,rcp60,2050,CNRM-CM5-2,NaN
tas,JJA,rcp60,2050,CNRM-CM5,NaN
tas,JJA,rcp60,2050,CSIRO-Mk3-6-0,4.58
tas,JJA,rcp60,2050,CSIRO-Mk3L-1-2,NaN
tas,JJA,rcp60,2050,CanCM4,NaN
tas,JJA,rcp60,2050,CanESM2,NaN
tas,JJA,rcp60,2050,FGOALS-g2,NaN
tas,JJA,rcp60,2050,FGOALS-s2,NaN
tas,JJA,rcp60,2050,FIO-ESM,2.51
tas,JJA,rcp60,2050,GFDL-CM2p1,NaN
tas,JJA,rcp60,2050,GFDL-CM3,5.8
tas,JJA,rcp60,2050,GFDL-ESM2G,3.69
tas,JJA,rcp60,2050,GFDL-ESM2M,2.66
tas,JJA,rcp60,2050,GISS-E2-H-CC,NaN
tas,JJA,rcp60,2050,GISS-E2-H,2.63
tas,JJA,rcp60,2050,GISS-E2-R-CC,NaN
tas,JJA,rcp60,2050,GISS-E2-R,2.5
tas,JJA,rcp60,2050,HadCM3,NaN
tas,JJA,rcp60,2050,HadGEM2-AO,4.74
tas,JJA,rcp60,2050,HadGEM2-CC,NaN
tas,JJA,rcp60,2050,HadGEM2-ES,5.43
tas,JJA,rcp60,2050,IPSL-CM5A-LR,5.3
tas,JJA,rcp60,2050,IPSL-CM5A-MR,4.6
tas,JJA,rcp60,2050,IPSL-CM5B-LR,NaN
tas,JJA,rcp60,2050,MIROC-ESM-CHEM,6.01
tas,JJA,rcp60,2050,MIROC-ESM,5.4
tas,JJA,rcp60,2050,MIROC4h,NaN
tas,JJA,rcp60,2050,MIROC5,3.71
tas,JJA,rcp60,2050,MPI-ESM-LR,NaN
tas,JJA,rcp60,2050,MPI-ESM-MR,NaN
tas,JJA,rcp60,2050,MPI-ESM-P,NaN
tas,JJA,rcp60,2050,MRI-CGCM3,2.36
tas,JJA,rcp60,2050,MRI-ESM1,NaN
tas,JJA,rcp60,2050,NorESM1-M,4.62
tas,JJA,rcp60,2050,NorESM1-ME,4.19
tas,JJA,rcp60,2050,bcc-csm1-1-m,3.75
tas,JJA,rcp60,2050,bcc-csm1-1,3.73
tas,JJA,rcp60,2050,inmcm4,NaN
tas,JJA,rcp60,2080,ACCESS1-0,NaN
tas,JJA,rcp60,2080,ACCESS1-3,NaN
tas,JJA,rcp60,2080,BNU-ESM,NaN
tas,JJA,rcp60,2080,CCSM4,6.1
tas,JJA,rcp60,2080,CESM1-BGC,NaN
tas,JJA,rcp60,2080,CESM1-CAM5-1-FV2,NaN
tas,JJA,rcp60,2080,CESM1-CAM5,8.19
tas,JJA,rcp60,2080,CESM1-FASTCHEM,NaN
tas,JJA,rcp60,2080,CESM1-WACCM,NaN
tas,JJA,rcp60,2080,CMCC-CESM,NaN
tas,JJA,rcp60,2080,CMCC-CM,NaN
tas,JJA,rcp60,2080,CMCC-CMS,NaN
tas,JJA,rcp60,2080,CNRM-CM5-2,NaN
tas,JJA,rcp60,2080,CNRM-CM5,NaN
tas,JJA,rcp60,2080,CSIRO-Mk3-6-0,7.52
tas,JJA,rcp60,2080,CSIRO-Mk3L-1-2,NaN
tas,JJA,rcp60,2080,CanCM4,NaN
tas,JJA,rcp60,2080,CanESM2,NaN
tas,JJA,rcp60,2080,FGOALS-g2,NaN
tas,JJA,rcp60,2080,FGOALS-s2,NaN
tas,JJA,rcp60,2080,FIO-ESM,3.84
tas,JJA,rcp60,2080,GFDL-CM2p1,NaN
tas,JJA,rcp60,2080,GFDL-CM3,8.68
tas,JJA,rcp60,2080,GFDL-ESM2G,5.65
tas,JJA,rcp60,2080,GFDL-ESM2M,4.45
tas,JJA,rcp60,2080,GISS-E2-H-CC,NaN
tas,JJA,rcp60,2080,GISS-E2-H,4.07
tas,JJA,rcp60,2080,GISS-E2-R-CC,NaN
tas,JJA,rcp60,2080,GISS-E2-R,3.43
tas,JJA,rcp60,2080,HadCM3,NaN
tas,JJA,rcp60,2080,HadGEM2-AO,8.95
tas,JJA,rcp60,2080,HadGEM2-CC,NaN
tas,JJA,rcp60,2080,HadGEM2-ES,9.38
tas,JJA,rcp60,2080,IPSL-CM5A-LR,7.31
tas,JJA,rcp60,2080,IPSL-CM5A-MR,7.89
tas,JJA,rcp60,2080,IPSL-CM5B-LR,NaN
tas,JJA,rcp60,2080,MIROC-ESM-CHEM,8.7
tas,JJA,rcp60,2080,MIROC-ESM,9.01
tas,JJA,rcp60,2080,MIROC4h,NaN
tas,JJA,rcp60,2080,MIROC5,5.83
tas,JJA,rcp60,2080,MPI-ESM-LR,NaN
tas,JJA,rcp60,2080,MPI-ESM-MR,NaN
tas,JJA,rcp60,2080,MPI-ESM-P,NaN
tas,JJA,rcp60,2080,MRI-CGCM3,3.74
tas,JJA,rcp60,2080,MRI-ESM1,NaN
tas,JJA,rcp60,2080,NorESM1-M,7.33
tas,JJA,rcp60,2080,NorESM1-ME,7.07
tas,JJA,rcp60,2080,bcc-csm1-1-m,5.87
tas,JJA,rcp60,2080,bcc-csm1-1,6.67
tas,JJA,rcp60,2080,inmcm4,NaN
tas,JJA,rcp85,2040,ACCESS1-0,6.32
tas,JJA,rcp85,2040,ACCESS1-3,5.82
tas,JJA,rcp85,2040,BNU-ESM,6.18
tas,JJA,rcp85,2040,CCSM4,5.09
tas,JJA,rcp85,2040,CESM1-BGC,5.3
tas,JJA,rcp85,2040,CESM1-CAM5-1-FV2,NaN
tas,JJA,rcp85,2040,CESM1-CAM5,5.44
tas,JJA,rcp85,2040,CESM1-FASTCHEM,NaN
tas,JJA,rcp85,2040,CESM1-WACCM,NaN
tas,JJA,rcp85,2040,CMCC-CESM,3.57
tas,JJA,rcp85,2040,CMCC-CM,3.73
tas,JJA,rcp85,2040,CMCC-CMS,4.28
tas,JJA,rcp85,2040,CNRM-CM5-2,NaN
tas,JJA,rcp85,2040,CNRM-CM5,4.73
tas,JJA,rcp85,2040,CSIRO-Mk3-6-0,6.08
tas,JJA,rcp85,2040,CSIRO-Mk3L-1-2,NaN
tas,JJA,rcp85,2040,CanCM4,NaN
tas,JJA,rcp85,2040,CanESM2,7.98
tas,JJA,rcp85,2040,FGOALS-g2,4.44
tas,JJA,rcp85,2040,FGOALS-s2,NaN
tas,JJA,rcp85,2040,FIO-ESM,3.32
tas,JJA,rcp85,2040,GFDL-CM2p1,NaN
tas,JJA,rcp85,2040,GFDL-CM3,6.56
tas,JJA,rcp85,2040,GFDL-ESM2G,3.42
tas,JJA,rcp85,2040,GFDL-ESM2M,4.08
tas,JJA,rcp85,2040,GISS-E2-H-CC,3.27
tas,JJA,rcp85,2040,GISS-E2-H,3.47
tas,JJA,rcp85,2040,GISS-E2-R-CC,3.38
tas,JJA,rcp85,2040,GISS-E2-R,2.84
tas,JJA,rcp85,2040,HadCM3,NaN
tas,JJA,rcp85,2040,HadGEM2-AO,6.42
tas,JJA,rcp85,2040,HadGEM2-CC,6.62
tas,JJA,rcp85,2040,HadGEM2-ES,6.66
tas,JJA,rcp85,2040,IPSL-CM5A-LR,6.03
tas,JJA,rcp85,2040,IPSL-CM5A-MR,5.97
tas,JJA,rcp85,2040,IPSL-CM5B-LR,4.07
tas,JJA,rcp85,2040,MIROC-ESM-CHEM,6.08
tas,JJA,rcp85,2040,MIROC-ESM,6.53
tas,JJA,rcp85,2040,MIROC4h,NaN
tas,JJA,rcp85,2040,MIROC5,4.68
tas,JJA,rcp85,2040,MPI-ESM-LR,5.23
tas,JJA,rcp85,2040,MPI-ESM-MR,4.37
tas,JJA,rcp85,2040,MPI-ESM-P,NaN
tas,JJA,rcp85,2040,MRI-CGCM3,2.84
tas,JJA,rcp85,2040,MRI-ESM1,2.95
tas,JJA,rcp85,2040,NorESM1-M,5.98
tas,JJA,rcp85,2040,NorESM1-ME,5.28
tas,JJA,rcp85,2040,bcc-csm1-1-m,4.83
tas,JJA,rcp85,2040,bcc-csm1-1,5.15
tas,JJA,rcp85,2040,inmcm4,3.26
tas,JJA,rcp85,2050,ACCESS1-0,8.01
tas,JJA,rcp85,2050,ACCESS1-3,7.16
tas,JJA,rcp85,2050,BNU-ESM,7.74
tas,JJA,rcp85,2050,CCSM4,6.47
tas,JJA,rcp85,2050,CESM1-BGC,6.39
tas,JJA,rcp85,2050,CESM1-CAM5-1-FV2,NaN
tas,JJA,rcp85,2050,CESM1-CAM5,6.7
tas,JJA,rcp85,2050,CESM1-FASTCHEM,NaN
tas,JJA,rcp85,2050,CESM1-WACCM,NaN
tas,JJA,rcp85,2050,CMCC-CESM,4.78
tas,JJA,rcp85,2050,CMCC-CM,5.11
tas,JJA,rcp85,2050,CMCC-CMS,5.58
tas,JJA,rcp85,2050,CNRM-CM5-2,NaN
tas,JJA,rcp85,2050,CNRM-CM5,5.68
tas,JJA,rcp85,2050,CSIRO-Mk3-6-0,7.94
tas,JJA,rcp85,2050,CSIRO-Mk3L-1-2,NaN
tas,JJA,rcp85,2050,CanCM4,NaN
tas,JJA,rcp85,2050,CanESM2,9.66
tas,JJA,rcp85,2050,FGOALS-g2,5.5
tas,JJA,rcp85,2050,FGOALS-s2,NaN
tas,JJA,rcp85,2050,FIO-ESM,4.15
tas,JJA,rcp85,2050,GFDL-CM2p1,NaN
tas,JJA,rcp85,2050,GFDL-CM3,7.76
tas,JJA,rcp85,2050,GFDL-ESM2G,4.67
tas,JJA,rcp85,2050,GFDL-ESM2M,4.46
tas,JJA,rcp85,2050,GISS-E2-H-CC,3.89
tas,JJA,rcp85,2050,GISS-E2-H,4.25
tas,JJA,rcp85,2050,GISS-E2-R-CC,4.28
tas,JJA,rcp85,2050,GISS-E2-R,3.47
tas,JJA,rcp85,2050,HadCM3,NaN
tas,JJA,rcp85,2050,HadGEM2-AO,8.3
tas,JJA,rcp85,2050,HadGEM2-CC,8.79
tas,JJA,rcp85,2050,HadGEM2-ES,8.75
tas,JJA,rcp85,2050,IPSL-CM5A-LR,7.4
tas,JJA,rcp85,2050,IPSL-CM5A-MR,7.52
tas,JJA,rcp85,2050,IPSL-CM5B-LR,5.17
tas,JJA,rcp85,2050,MIROC-ESM-CHEM,8.03
tas,JJA,rcp85,2050,MIROC-ESM,8.04
tas,JJA,rcp85,2050,MIROC4h,NaN
tas,JJA,rcp85,2050,MIROC5,5.65
tas,JJA,rcp85,2050,MPI-ESM-LR,5.9
tas,JJA,rcp85,2050,MPI-ESM-MR,5.81
tas,JJA,rcp85,2050,MPI-ESM-P,NaN
tas,JJA,rcp85,2050,MRI-CGCM3,3.45
tas,JJA,rcp85,2050,MRI-ESM1,3.52
tas,JJA,rcp85,2050,NorESM1-M,7.48
tas,JJA,rcp85,2050,NorESM1-ME,6.88
tas,JJA,rcp85,2050,bcc-csm1-1-m,6.08
tas,JJA,rcp85,2050,bcc-csm1-1,6.13
tas,JJA,rcp85,2050,inmcm4,4.56
tas,JJA,rcp85,2080,ACCESS1-0,13.44
tas,JJA,rcp85,2080,ACCESS1-3,11.62
tas,JJA,rcp85,2080,BNU-ESM,12.13
tas,JJA,rcp85,2080,CCSM4,10.85
tas,JJA,rcp85,2080,CESM1-BGC,10.1
tas,JJA,rcp85,2080,CESM1-CAM5-1-FV2,NaN
tas,JJA,rcp85,2080,CESM1-CAM5,11.64
tas,JJA,rcp85,2080,CESM1-FASTCHEM,NaN
tas,JJA,rcp85,2080,CESM1-WACCM,NaN
tas,JJA,rcp85,2080,CMCC-CESM,8.26
tas,JJA,rcp85,2080,CMCC-CM,8.66
tas,JJA,rcp85,2080,CMCC-CMS,9.23
tas,JJA,rcp85,2080,CNRM-CM5-2,NaN
tas,JJA,rcp85,2080,CNRM-CM5,9.63
tas,JJA,rcp85,2080,CSIRO-Mk3-6-0,12.49
tas,JJA,rcp85,2080,CSIRO-Mk3L-1-2,NaN
tas,JJA,rcp85,2080,CanCM4,NaN
tas,JJA,rcp85,2080,CanESM2,14.8
tas,JJA,rcp85,2080,FGOALS-g2,8.3
tas,JJA,rcp85,2080,FGOALS-s2,NaN
tas,JJA,rcp85,2080,FIO-ESM,7.33
tas,JJA,rcp85,2080,GFDL-CM2p1,NaN
tas,JJA,rcp85,2080,GFDL-CM3,13.02
tas,JJA,rcp85,2080,GFDL-ESM2G,8.26
tas,JJA,rcp85,2080,GFDL-ESM2M,7
tas,JJA,rcp85,2080,GISS-E2-H-CC,5.71
tas,JJA,rcp85,2080,GISS-E2-H,7.21
tas,JJA,rcp85,2080,GISS-E2-R-CC,6.9
tas,JJA,rcp85,2080,GISS-E2-R,6.58
tas,JJA,rcp85,2080,HadCM3,NaN
tas,JJA,rcp85,2080,HadGEM2-AO,14.78
tas,JJA,rcp85,2080,HadGEM2-CC,13.25
tas,JJA,rcp85,2080,HadGEM2-ES,15.28
tas,JJA,rcp85,2080,IPSL-CM5A-LR,12.46
tas,JJA,rcp85,2080,IPSL-CM5A-MR,11.56
tas,JJA,rcp85,2080,IPSL-CM5B-LR,8.7
tas,JJA,rcp85,2080,MIROC-ESM-CHEM,12.91
tas,JJA,rcp85,2080,MIROC-ESM,12.92
tas,JJA,rcp85,2080,MIROC4h,NaN
tas,JJA,rcp85,2080,MIROC5,9.3
tas,JJA,rcp85,2080,MPI-ESM-LR,9.28
tas,JJA,rcp85,2080,MPI-ESM-MR,9.74
tas,JJA,rcp85,2080,MPI-ESM-P,NaN
tas,JJA,rcp85,2080,MRI-CGCM3,6.78
tas,JJA,rcp85,2080,MRI-ESM1,6.64
tas,JJA,rcp85,2080,NorESM1-M,11.36
tas,JJA,rcp85,2080,NorESM1-ME,11.51
tas,JJA,rcp85,2080,bcc-csm1-1-m,9.95
tas,JJA,rcp85,2080,bcc-csm1-1,10.36
tas,JJA,rcp85,2080,inmcm4,7.5
tas,SON,rcp26,2040,ACCESS1-0,NaN
tas,SON,rcp26,2040,ACCESS1-3,NaN
tas,SON,rcp26,2040,BNU-ESM,3.57
tas,SON,rcp26,2040,CCSM4,2.27
tas,SON,rcp26,2040,CESM1-BGC,NaN
tas,SON,rcp26,2040,CESM1-CAM5-1-FV2,NaN
tas,SON,rcp26,2040,CESM1-CAM5,3.59
tas,SON,rcp26,2040,CESM1-FASTCHEM,NaN
tas,SON,rcp26,2040,CESM1-WACCM,NaN
tas,SON,rcp26,2040,CMCC-CESM,NaN
tas,SON,rcp26,2040,CMCC-CM,NaN
tas,SON,rcp26,2040,CMCC-CMS,NaN
tas,SON,rcp26,2040,CNRM-CM5-2,NaN
tas,SON,rcp26,2040,CNRM-CM5,2.92
tas,SON,rcp26,2040,CSIRO-Mk3-6-0,3.55
tas,SON,rcp26,2040,CSIRO-Mk3L-1-2,NaN
tas,SON,rcp26,2040,CanCM4,NaN
tas,SON,rcp26,2040,CanESM2,3.48
tas,SON,rcp26,2040,FGOALS-g2,3.14
tas,SON,rcp26,2040,FGOALS-s2,NaN
tas,SON,rcp26,2040,FIO-ESM,1.03
tas,SON,rcp26,2040,GFDL-CM2p1,NaN
tas,SON,rcp26,2040,GFDL-CM3,3.18
tas,SON,rcp26,2040,GFDL-ESM2G,2.63
tas,SON,rcp26,2040,GFDL-ESM2M,1.79
tas,SON,rcp26,2040,GISS-E2-H-CC,NaN
tas,SON,rcp26,2040,GISS-E2-H,2.15
tas,SON,rcp26,2040,GISS-E2-R-CC,NaN
tas,SON,rcp26,2040,GISS-E2-R,1.6
tas,SON,rcp26,2040,HadCM3,NaN
tas,SON,rcp26,2040,HadGEM2-AO,3.97
